seed,network,n_outskirts,osm_inner_km,osm_outer_km,osm_cache_dir,fleet_size,capacity,service_end_time,placement,intensity,base_rate,structural_zero_prob,announce_lead_min,arrival_buffer_min,dispatcher,n_regions,rebalance_interval_min,forecast_lookahead_min,assignment_rate,n_assigned,n_requests,mean_wall_ms,median_wall_ms,p95_wall_ms,max_wall_ms,total_wall_s,n_active,mean_route_length,total_deployment_min,runtime_s
11,memphis_osm,60,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,1.0,0.4,0.4,90.0,15.0,hierarchical,3,30.0,60.0,0.9534883720930233,164,172,1.6954222214841392,1.4261869946494699,3.6797703243792057,4.069750080816448,0.29161262209527194,74,1.3666666666666667,302388.73148581374,0.3208392080850899
11,memphis_osm,60,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,1.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,0.9534883720930233,164,172,0.9537555350445558,0.8345414535142481,1.8363541981671,2.202208968810737,0.1640459520276636,76,1.3666666666666667,302630.5256248717,0.19382179097738117
11,memphis_osm,60,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,0.9527972027972028,545,572,13.549505925079535,14.11875052144751,24.27071460406296,25.538541958667338,7.7503173891454935,220,4.541666666666667,312979.4583131729,7.779531292035244
11,memphis_osm,60,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,hierarchical,3,30.0,60.0,0.9632867132867133,551,572,5.207649806809084,4.838479566387832,10.548739810474217,11.445000069215894,2.978775689494796,211,4.591666666666667,312593.6660362683,3.0092122920323163
11,memphis_osm,60,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,0.9632867132867133,551,572,3.2930819352704486,3.2600830309093,6.605689151911065,7.285417057573795,1.8836428669746965,192,4.591666666666667,311082.23302887677,1.9132920829579234
11,memphis_osm,60,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,0.6319921491658489,644,1019,20.341780540621105,22.302792058326304,30.558070889674127,32.735500019043684,20.728274370892905,240,5.366666666666666,314540.24567557545,20.75888866605237
11,memphis_osm,60,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,hierarchical,3,30.0,60.0,0.7419038272816487,756,1019,9.076657153207213,9.352416964247823,17.035003902856232,19.618417019955814,9.24911363911815,240,6.3,315138.49548014737,9.28089820803143
11,memphis_osm,60,8.0,40.0,data/osm_cache,240,6,1440.0,hubs,5.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,0.7487733071638861,763,1019,5.582301331577974,5.715375067666173,9.985086915548862,11.471417034044862,5.688365056877956,240,6.358333333333333,314837.6648091971,5.7203074170975015
11,memphis_osm,60,8.0,40.0,data/osm_cache,480,6,1440.0,hubs,1.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,0.9534883720930233,164,172,4.840971663090682,4.61489602457732,7.785406173206866,8.075124933384359,0.8326471260515973,84,0.6833333333333333,600530.8239895832,0.8608516668900847
11,memphis_osm,60,8.0,40.0,data/osm_cache,480,6,1440.0,hubs,1.0,0.4,0.4,90.0,15.0,hierarchical,3,30.0,60.0,0.9534883720930233,164,172,2.140442033292899,1.8477709381841123,4.270137666026129,4.684708081185818,0.3681560297263786,74,0.6833333333333333,600223.4745019597,0.40355379099491984
11,memphis_osm,60,8.0,40.0,data/osm_cache,480,6,1440.0,hubs,1.0,0.4,0.4,90.0,15.0,hierarchical,5,30.0,60.0,0.9534883720930233,164,172,1.2470201371226806,1.1825209949165583,2.2067168669309463,2.3806249955669045,0.21448746358510107,76,0.6833333333333333,600887.5881394191,0.25254883302841336
11,memphis_osm,60,8.0,40.0,data/osm_cache,480,6,1440.0,hubs,3.0,0.4,0.4,90.0,15.0,monolithic,5,30.0,60.0,0.9632867132867133,551,572,14.6702449623059,15.078167023602873,25.61061686137691,27.667791000567377,8.391380118438974,223,2.2958333333333334,610655.4825795614,8.420034540933557
